I0,I1,,
53.819313,49.950001,,
53.876045,51.224998,,
53.917454,51.224998,,
53.799232,50.224998,,
53.762428,48.974998,,
53.587128,48.349998,,
53.45919,47.674999,,
53.464775,47.700001,,
53.518322,46.900002,,
53.458454,46.450001,,
53.464233,46.700001,,
53.56741,47.974998,,
53.741673,52.974998,,
54.066772,62.25,,
54.304047,68.400002,,
54.427738,67.150002,,
54.666447,59.700001,,
54.5438,50.799999,,
54.503761,42.625,,
54.425068,37.224998,,
54.466583,35.150002,,
54.34845,36.174999,,
54.064308,38.5,,
53.906418,41.375,,
53.791176,43.825001,,
53.80603,45.974998,,
53.767387,48.075001,,
53.640236,49.75,,
53.596905,50.125,,
53.763199,50.099998,,
53.73613,49.599998,,
53.716377,48.450001,,
53.602997,47.875,,
53.767647,47.650002,,
53.640419,47.799999,,
53.695995,47.950001,,
53.687084,48.25,,
53.6311,47.974998,,
53.738678,47.700001,,
53.668755,47.724998,,
53.716679,47.775002,,
53.80114,50.125,,
54.159649,57.299999,,
54.322353,67.300003,,
54.490585,71,,
54.613361,66.650002,,
54.702972,58.5,,
54.768372,50.125,,
54.618187,42.025002,,
54.409615,34.924999,,
54.35635,33.450001,,
54.267994,37.450001,,
54.104553,43.825001,,
53.985268,48.875,,
53.848728,50.724998,,
53.848034,51.400002,,
53.748562,50.450001,,
53.577015,49.349998,,
53.550766,48.125,,
53.630562,47.599998,,
53.540367,47.400002,,
53.524021,47.825001,,
53.512089,47.875,,
53.701294,47.5,,
53.690952,47.200001,,
53.584438,47.125,,
53.655144,46.700001,,
53.805706,46.474998,,
53.767155,46.625,,
53.837975,46.799999,,
53.988625,48.200001,,
54.197533,50.275002,,
54.350002,51.5,,
54.312843,51.224998,,
54.285725,50.575001,,
54.216454,50.625,,
54.413288,52,,
54.507465,54.200001,,
54.526726,55.275002,,
54.44183,52.625,,
54.181942,48.275002,,
54.041744,45.049999,,
53.889942,44.700001,,
53.729675,45.375,,
53.860104,47.349998,,
53.905811,48.525002,,
53.840218,48.775002,,
53.792339,48.724998,,
53.608959,48.375,,
53.376167,48.099998,,
53.305222,47.724998,,
53.253445,47.125,,
53.215652,47,,
53.385983,46.875,,
53.361866,46.724998,,
53.393745,46.775002,,
53.515965,46.799999,,
53.704121,47.599998,,
54.088844,51.575001,,
54.369633,62.599998,,
54.624054,71.675003,,
55.007641,70.375,,
55.040215,62.349998,,
55.162941,53.650002,,
55.153561,47.125,,
54.899315,41.724998,,
54.664276,38.625,,
54.245342,38.474998,,
54.038536,40.724998,,
54.085522,44.150002,,
54.020851,46.724998,,
53.874699,48.25,,
53.718552,48.950001,,
53.654064,49.125,,
53.607002,48.700001,,
53.622135,48.549999,,
53.336304,49.025002,,
53.325607,49.099998,,
53.466232,48.849998,,
53.420433,48.575001,,
53.48597,48.474998,,
53.533794,48.400002,,
53.66766,47.549999,,
53.666405,46.825001,,
53.616005,46.575001,,
53.876095,46.625,,
53.917488,48,,
54.145615,50.125,,
54.361588,54.125,,
54.469738,59.299999,,
54.499184,63.375,,
54.520683,63.125,,
54.63533,58.549999,,
54.669529,52.375,,
54.496563,46.424999,,
54.518772,42.375,,
54.534977,40.875,,
54.348885,41.650002,,
54.163586,44.025002,,
53.97887,46.299999,,
53.893543,47.724998,,
53.682819,48.525002,,
53.529034,48.424999,,
53.36731,47.875,,
53.49667,47.375,,
53.44265,47.125,,
53.452698,47.299999,,
53.460037,47.450001,,
53.366432,47.275002,,
53.545509,47.224998,,
53.82465,47.599998,,
54.325249,54.200001,,
54.83905,72.199997,,
55.016125,81.5,,
55.145355,75.25,,
55.289162,62.275002,,
55.196201,50.474998,,
55.276791,44.200001,,
55.187172,43.025002,,
55.121758,45.5,,
55.07402,48.625,,
55.187618,50.849998,,
55.072609,50.849998,,
54.988667,49.799999,,
54.976887,47.299999,,
54.671417,43.575001,,
54.547421,40.049999,,
54.407448,39.924999,,
54.255806,40.900002,,
54.293575,42.950001,,
54.12323,44.474998,,
54.048374,45.625,,
54.043221,46.049999,,
53.891026,46.125,,
53.977859,47.049999,,
53.744362,48.75,,
53.573944,51.174999,,
53.548527,52.900002,,
53.678406,53.025002,,
53.773201,52.450001,,
53.594994,51.575001,,
53.563889,50.924999,,
53.442226,50.349998,,
53.501873,49.724998,,
53.495922,49.549999,,
53.442104,49.299999,,
53.749176,50,,
53.923817,51.075001,,
54.249191,56.525002,,
54.486668,68.599998,,
54.709457,74.900002,,
54.971024,71.074997,,
54.469215,62.575001,,
54.696724,54,,
54.763813,48.424999,,
54.961212,44.950001,,
55.006325,42.849998,,
54.890816,39.900002,,
54.707554,37.400002,,
54.375885,36.224998,,
54.232773,37.375,,
54.07885,40.525002,,
53.867546,44.424999,,
53.762806,48.924999,,
53.834801,51.275002,,
53.837868,52.049999,,
53.79063,51.5,,
53.706669,50.5,,
53.694874,49.174999,,
53.537827,48.700001,,
53.423206,48.674999,,
53.33955,48.625,,
53.426933,48.650002,,
53.39175,48.599998,,
53.514507,48.174999,,
53.307228,47.400002,,
53.45282,47.099998,,
53.707523,47.924999,,
53.893414,51,,
53.930122,56.450001,,
54.352753,62.599998,,
54.760162,66.050003,,
54.909069,63.875,,
55.166187,58.150002,,
55.452805,52.75,,
55.513546,49.049999,,
55.359966,46.224998,,
55.049961,42.349998,,
54.675266,37.299999,,
54.500755,34.25,,
54.175476,36.974998,,
53.987549,42.025002,,
53.751431,47,,
53.579102,49.549999,,
53.601768,49.825001,,
53.568829,48.549999,,
53.495312,47.075001,,
53.639576,46.5,,
53.546951,46.474998,,
53.578304,46.849998,,
53.601185,47.125,,
53.568401,47.400002,,
53.59396,47.275002,,
53.464176,46.625,,
53.46841,46.325001,,
53.669422,45.299999,,
53.766647,44.849998,,
53.837601,46.450001,,
53.988354,49.150002,,
54.246811,52.900002,,
54.435444,57.049999,,
54.622593,58.849998,,
54.610752,55.900002,,
54.602108,49.875,,
54.793713,44.599998,,
54.735638,42.424999,,
54.792217,43.674999,,
54.784031,47.150002,,
54.728569,50.049999,,
54.886017,52.224998,,
54.803005,51.775002,,
54.54451,48.299999,,
54.256886,44.049999,,
54.195404,41.575001,,
53.952614,41.25,,
53.725933,42.974998,,
53.659451,45.224998,,
53.511974,47.275002,,
53.503296,47.974998,,
53.49696,47.474998,,
53.442863,47.224998,,
53.551819,46.375,,
53.482895,46,,
53.531555,46,,
53.468109,46.125,,
53.61972,46,,
53.581936,45.900002,,
53.455402,46.025002,,
53.363045,45.799999,,
53.394608,45.474998,,
53.566071,45.174999,,
53.641743,45.5,,
53.795921,46.474998,,
53.908451,47.25,,
53.990582,48.025002,,
54.198963,48.224998,,
54.252087,49.549999,,
54.340336,51.525002,,
54.652142,53.025002,,
54.681793,54.049999,,
54.752914,53.349998,,
54.458469,50.625,,
54.490971,47,,
54.316765,43.825001,,
53.991711,43.700001,,
53.754475,44.799999,,
53.531845,46.424999,,
53.567272,47.400002,,
53.494179,47.799999,,
53.391354,47.775002,,
53.316303,47.025002,,
53.261528,46.775002,,
53.369991,46.924999,,
53.39967,46.474998,,
53.322376,46.825001,,
53.463879,47.025002,,
53.616638,47.174999,,
53.579685,47.299999,,
53.602192,47.200001,,
53.569141,47.700001,,
53.594505,47.299999,,
53.662491,47.400002,,
53.712109,48,,
53.847279,49.599998,,
54.143852,51.849998,,
54.310822,53.099998,,
54.383202,52.724998,,
54.337074,51.049999,,
54.105492,48.825001,,
54.035431,46.75,,
53.835857,45.900002,,
53.690201,45.900002,,
53.583893,46.775002,,
53.50631,47.375,,
53.499157,47.700001,,
53.444462,47.775002,,
53.454021,47.900002,,
53.461002,47.75,,
53.367138,47.575001,,
53.29863,47.974998,,
53.199146,48.125,,
53.324463,47.775002,,
53.316956,47.450001,,
53.262005,46.724998,,
53.419819,46.575001,,
53.436043,47.375,,
53.299438,48.724998,,
53.595577,50.625,,
53.861187,52.825001,,
54.252956,54.325001,,
54.390453,54.349998,,
54.540283,53.25,,
54.600159,51.700001,,
54.495419,50.424999,,
54.468456,49.424999,,
54.300331,48.25,,
54.078674,47.799999,,
53.916901,47.025002,,
53.947266,47.299999,,
53.771507,47.400002,,
53.593761,47.450001,,
53.464031,47.5,,
53.270386,47.625,,
53.376457,47.650002,,
53.354908,48.200001,,
53.339184,48.075001,,
53.129795,48.200001,,
53.174885,48.650002,,
53.306751,48.575001,,
53.402992,49.099998,,
53.671154,49.775002,,
53.718433,50.349998,,
53.752937,50.275002,,
53.778122,50.700001,,
53.845982,51.224998,,
54.093422,52.200001,,
54.274017,52.799999,,
54.356346,52.75,,
54.416428,52.875,,
54.361324,52.924999,,
54.469547,51.849998,,
54.301132,50.25,,
54.029781,49.375,,
53.980171,49.474998,,
53.99345,49.875,,
53.854702,49.75,,
53.703949,49.549999,,
53.64341,49.525002,,
53.599224,49.424999,,
53.468014,49.349998,,
53.372253,49.049999,,
53.054966,49.025002,,
53.219231,49.450001,,
53.240162,50.400002,,
53.601791,52,,
53.568844,52.700001,,
53.544804,52.875,,
53.72517,51.900002,,
53.708382,51,,
53.745594,50.575001,,
54.020161,51.75,,
54.12159,53.150002,,
54.294571,56.150002,,
54.321861,59.549999,,
54.391266,61,,
54.491402,59.474998,,
54.514999,56.375,,
54.433266,52.75,,
54.225174,48.775002,,
54.172264,45.650002,,
53.935719,44.200001,,
53.812569,44.525002,,
53.623722,45.950001,,
53.485897,47.200001,,
53.533741,48.224998,,
53.469704,48.049999,,
53.225044,47.599998,,
53.392845,47.400002,,
53.366875,47.25,,
53.446869,47.25,,
53.505264,48.200001,,
53.498398,49.375,,
53.592346,51.125,,
53.561958,52.575001,,
53.638737,52.450001,,
53.595818,51.424999,,
53.712929,50.400002,,
53.600483,49.75,,
53.567886,49.125,,
53.643066,48.549999,,
53.846375,48.174999,,
53.994751,48.700001,,
54.103046,50.025002,,
53.885204,51.25,,
54.270489,52.325001,,
54.551682,52.299999,,
54.558998,50.75,,
54.415897,49,,
54.261982,47.700001,,
54.199123,47.224998,,
54.00481,47.25,,
53.961948,47.875,,
53.881187,48.325001,,
54.069641,48.974998,,
54.1577,49.875,,
54.172493,50.200001,,
54.084332,49.349998,,
54.019985,47.775002,,
54.071983,47.424999,,
53.961498,48.174999,,
53.781902,50.575001,,
53.89822,52.650002,,
53.834675,53.25,,
53.887249,52.5,,
53.826672,51.125,,
53.732979,49.599998,,
53.714073,48.674999,,
53.650795,48.450001,,
53.604618,47.924999,,
53.917267,47.900002,,
54.145451,48.875,,
54.410946,56.900002,,
54.555244,70.675003,,
54.759502,75.474998,,
54.809635,69.775002,,
55.044136,59.900002,,
55.066845,50.900002,,
54.984463,44.150002,,
55.072777,39.150002,,
54.988789,35.775002,,
54.72958,34.974998,,
54.441441,36.700001,,
54.181656,40.25,,
54.041538,43.125,,
53.790836,44.950001,,
53.607864,45.775002,,
53.474323,45.599998,,
53.525303,46.275002,,
53.463543,48.174999,,
53.270027,49.849998,,
53.22776,50.400002,,
53.295868,49.924999,,
53.395046,49.025002,,
53.467438,48.549999,,
53.619228,48.674999,,
53.828972,48.674999,,
53.883091,48.950001,,
53.873119,49.224998,,
53.816349,49.25,,
53.675964,49.099998,,
53.425068,48.575001,,
53.340908,47.849998,,
53.279488,47.275002,,
53.333618,46.924999,,
53.521564,48.125,,
53.708218,51.950001,,
53.844437,58.599998,,
53.844906,63.950001,,
53.845245,63.950001,,
53.993923,58.900002,,
54.052967,51.25,,
53.997093,44.924999,,
54.005798,40.450001,,
53.913189,38.875,,
53.845604,41.275002,,
53.697311,44.75,,
53.638565,48.025002,,
53.496727,49.424999,,
53.393208,49.125,,
53.317654,48.200001,,
53.213039,47.224998,,
53.334599,47.174999,,
53.32436,47.150002,,
53.168453,47.724998,,
53.153622,47.724998,,
53.142796,47.650002,,
53.283333,47.150002,,
53.336426,46.950001,,
53.325695,46.575001,,
53.565258,46.325001,,
53.492706,46.599998,,
53.538715,47.525002,,
53.572292,48.424999,,
53.448357,49.700001,,
53.704262,51.200001,,
53.841553,56.75,,
53.941753,64.724998,,
54.014885,67.974998,,
54.266174,65.074997,,
54.400101,57.900002,,
54.151485,50.224998,,
54.068996,43.200001,,
53.909836,39.424999,,
53.843151,38.849998,,
53.745003,41.424999,,
53.623898,44.625,,
53.683937,46.75,,
53.579327,47.950001,,
53.552456,47.924999,,
53.48336,47.174999,,
53.383453,46.025002,,
53.409492,45.75,,
53.329548,45.75,,
53.370155,45.525002,,
53.399788,45.424999,,
53.569855,46.150002,,
53.496056,46.25,,
53.392723,46.75,,
53.317303,47.799999,,
53.26226,49.625,,
53.469486,51.349998,,
53.472282,52.174999,,
53.474331,52.025002,,
53.67374,51.599998,,
53.670841,50.275002,,
53.767681,50.450001,,
53.937317,51.375,,
54.16008,53.950001,,
54.223709,56.075001,,
54.121716,56.849998,,
54.146229,55.400002,,
54.164116,53.099998,,
54.127697,50.424999,,
54.200073,47.900002,,
54.203415,45,,
54.007942,42.299999,,
53.766315,41.25,,
53.738403,41.724998,,
53.61908,43.5,,
53.48251,44.424999,,
53.432308,45.349998,,
53.593594,45.950001,,
53.661827,45.875,,
53.662144,45.825001,,
53.612892,46.200001,,
53.626434,47.174999,,
53.537357,49.125,,
53.52182,51.450001,,
53.559963,52.825001,,
53.68676,52.974998,,
53.779301,52.825001,,
53.797356,52.400002,,
53.810539,51.775002,,
53.721199,50.775002,,
53.853916,50.424999,,
53.901299,50.924999,,
54.08432,52.075001,,
54.465294,53.674999,,
54.743343,55.724998,,
54.847313,57.799999,,
54.923203,58.200001,,
54.879627,54.900002,,
54.748863,49.375,,
53.812283,44.150002,,
53.722473,41.525002,,
53.557968,41.775002,,
53.586346,44.025002,,
53.508099,45.450001,,
53.401508,46.325001,,
53.521633,47,,
53.510349,47.424999,,
53.551594,47.450001,,
53.581692,47.599998,,
53.5047,47.525002,,
53.646427,47.400002,,
53.650902,48.825001,,
53.753136,51.349998,,
53.728783,53.5,,
53.661537,54.625,,
53.661934,54.075001,,
53.563263,53.474998,,
53.540726,52.299999,,
53.722198,51.575001,,
54.102043,53.775002,,
54.280312,62.549999,,
54.360935,71.375,,
54.419781,70.800003,,
54.61116,62.525002,,
54.750843,53.400002,,
54.654877,46.599998,,
54.485874,42.375,,
54.510963,39.849998,,
53.886047,38.549999,,
53.924751,39.674999,,
54.051956,42.299999,,
53.798435,45.325001,,
53.761852,47.599998,,
53.586708,48.174999,,
53.458885,48.150002,,
53.316109,47.474998,,
53.508785,47.075001,,
53.451485,46.799999,,
53.459152,47.075001,,
53.365788,47.799999,,
52.901814,50.025002,,
53.25589,51.724998,,
53.563793,53.525002,,
53.689556,57.450001,,
54.127693,67.349998,,
54.397987,74.800003,,
54.694221,73.375,,
54.712505,65.949997,,
54.874287,58.174999,,
54.992363,51.849998,,
54.880623,46.575001,,
54.601154,41.325001,,
54.298225,36.575001,,
54.225578,35.724998,,
53.974632,37.950001,,
53.840965,41.700001,,
53.743412,44.674999,,
53.672211,46.275002,,
53.669724,46.799999,,
53.618431,46.299999,,
53.580994,45.775002,,
53.751579,45.224998,,
53.777134,44.5,,
53.845261,44.375,,
53.796021,44.599998,,
53.809566,45.275002,,
53.868931,45.724998,,
53.66486,46.974998,,
53.614876,49.150002,,
53.726837,52.025002,,
54.00647,55.775002,,
54.210552,60.400002,,
54.310028,66.199997,,
54.481583,69.699997,,
54.656273,68.800003,,
54.783772,64.099998,,
54.827343,57.25,,
54.611748,50.075001,,
54.602837,42.625,,
54.447891,37.349998,,
54.433765,36.700001,,
54.423458,38.900002,,
54.366447,41.700001,,
54.324848,44.125,,
54.195526,45.625,,
54.101139,46.200001,,
53.982777,46.5,,
53.995342,46.700001,,
54.004513,46.549999,,
53.862774,46.375,,
53.858288,46.025002,,
53.953964,45.775002,,
54.023796,45.549999,,
53.926327,45.474998,,
53.904667,45.375,,
54.136253,45.825001,,
54.206322,47.799999,,
54.455376,53.549999,,
54.637146,63.75,,
54.81929,73.025002,,
54.902744,73.300003,,
54.815216,65.025002,,
54.553417,52.950001,,
54.26339,42.349998,,
54.200153,38.275002,,
53.956078,39.25,,
53.827427,42.775002,,
53.634563,46.150002,,
53.790684,48.150002,,
53.706711,48.724998,,
53.645428,47.974998,,
53.353302,47.049999,,
53.338005,46.325001,,
53.524765,45.75,,
53.562111,46.349998,,
53.589367,46.549999,,
53.559784,46.724998,,
53.587669,47.049999,,
53.459587,46.875,,
53.366108,46.900002,,
53.396835,46.424999,,
53.567699,46.400002,,
53.494484,47,,
53.589493,48.5,,
53.856747,51.924999,,
53.952843,56.400002,,
54.220894,60.974998,,
54.070175,62.424999,,
54.059135,58.900002,,
54.100559,52.775002,,
54.081306,47.474998,,
53.968304,45.325001,,
53.885826,45.549999,,
53.77615,46.724998,,
53.696102,47.875,,
53.538723,48.575001,,
53.423859,48.349998,,
53.340023,48.150002,,
53.526241,47.775002,,
53.464226,47.150002,,
53.468445,46.799999,,
53.471523,46.849998,,
53.473778,46.575001,,
53.524899,46.825001,,
53.562206,47.049999,,
53.490479,46.974998,,
53.636044,47.150002,,
53.742287,47.049999,,
53.819824,47.799999,,
53.925896,49.474998,,
54.003311,52.075001,,
54.059818,54.200001,,
53.903137,54.924999,,
53.392952,53.599998,,
53.416428,51.799999,,
53.48304,50.700001,,
53.432705,49.549999,,
53.346481,49.575001,,
53.283558,49.349998,,
53.188148,49.299999,,
53.019554,48.950001,,
53.094433,48.474998,,
53.149078,48.150002,,
53.386879,47.825001,,
53.560429,47.650002,,
53.588139,47.325001,,
53.60836,47.400002,,
53.474686,46.950001,,
53.525566,46.950001,,
53.414261,47.125,,
53.43198,47.900002,,
53.444916,49.075001,,
53.602791,50.325001,,
53.816971,51.375,,
53.824856,53.150002,,
53.63269,54.049999,,
53.591404,53.25,,
53.610748,51.549999,,
53.525913,50.150002,,
53.414509,49.525002,,
53.53112,49.150002,,
53.467793,48.549999,,
53.47105,48.5,,
53.42395,48.525002,,
53.389576,48.700001,,
53.413967,48.375,,
53.332809,48.375,,
53.273579,48.099998,,
53.230343,47.525002,,
53.396706,47.599998,,
53.36969,46.950001,,
53.102573,46.900002,,
53.204506,47.200001,,
53.278893,47.375,,
53.481621,48.200001,,
53.679062,50.424999,,
53.922119,57.950001,,
53.753162,67.699997,,
53.926716,70.900002,,
54.053391,66.050003,,
54.145844,56.950001,,
53.965923,47.450001,,
53.834606,41.775002,,
53.639809,40.525002,,
53.497635,42.375,,
53.393875,44.5,,
53.51606,46.375,,
53.308361,47.599998,,
53.255733,47.724998,,
53.217323,47.049999,,
53.189289,46.450001,,
53.317265,46.299999,,
53.31171,46.5,,
53.258179,46.224998,,
53.417027,46.125,,
53.384514,46.049999,,
53.459755,45.875,,
53.514664,45.75,,
53.604214,46.450001,,
53.768536,48.450001,,
53.789505,51.599998,,
53.903767,54.825001,,
53.838726,55.674999,,
53.791256,53.799999,,
53.657646,50.849998,,
53.510658,48.875,,
53.403374,48.375,,
53.22612,48.900002,,
53.344147,48.625,,
53.380806,48.700001,,
53.308601,48.375,,
53.651741,47.924999,,
53.753742,47.349998,,
53.778709,47.400002,,
53.747444,47.299999,,
53.675156,47.200001,,
53.671875,47.099998,,
53.521038,46.775002,,
53.410957,46.575001,,
53.083214,46.700001,,
53.289326,46.575001,,
53.291321,46.525002,,
53.342258,46.075001,,
53.478394,46.575001,,
53.47879,47.575001,,
53.726467,48.799999,,
53.857761,51.825001,,
53.904102,54.924999,,
53.542095,54.900002,,
53.57476,52.875,,
53.598598,50.299999,,
53.616001,48.799999,,
53.480263,48.650002,,
53.480152,48.900002,,
53.381111,49.775002,,
53.110912,50.25,,
53.062145,49.700001,,
53.224472,49.075001,,
53.243984,48.549999,,
53.258228,48.174999,,
53.219139,48,,
52.893742,48.099998,,
53.101563,47.650002,,
53.203762,47.599998,,
52.833035,47.799999,,
53.106739,47.450001,,
53.158062,47,,
53.294472,46.924999,,
53.394035,46.825001,,
53.417221,46.650002,,
53.533096,46.825001,,
53.271313,48.174999,,
53.426609,53.400002,,
53.589428,62.075001,,
53.856701,65.474998,,
53.952808,60.450001,,
53.825039,51.150002,,
53.731789,43.599998,,
53.861641,41.549999,,
53.80798,43.549999,,
53.719334,46.700001,,
53.605156,48.625,,
53.670265,49.525002,,
53.668304,49.599998,,
53.666874,49.049999,,
53.665829,48.150002,,
53.615585,47.924999,,
53.479961,47.924999,,
53.38097,48,,
53.308723,47.625,,
53.503399,47.400002,,
53.546513,46.924999,,
53.479031,46.650002,,
53.380291,46.200001,,
53.407185,46.174999,,
53.426815,47.174999,,
53.639061,50.375,,
53.793964,56.099998,,
53.857544,61.950001,,
54.101864,63.525002,,
54.082264,60.025002,,
54.216396,53.5,,
54.264809,47.174999,,
53.953793,42.724998,,
53.875237,40.775002,,
53.66946,41.424999,,
53.618237,43.674999,,
53.432407,45.549999,,
53.494709,47.150002,,
53.243301,47.799999,,
53.307213,47.799999,,
53.353855,47.325001,,
53.585808,47.200001,,
53.606663,47.275002,,
53.572411,47.700001,,
53.497921,47.625,,
53.641479,47.25,,
53.449375,46.700001,,
53.309174,46.525002,,
53.206844,47.349998,,
53.478519,50.974998,,
53.825233,62.25,,
54.028805,73.199997,,
54.177376,72.900002,,
54.285809,64.5,,
54.51339,54.825001,,
54.580528,48.150002,,
54.580048,44.974998,,
54.5797,43.174999,,
54.48048,39.700001,,
54.259636,36.125,,
54.09845,35.875,,
53.881851,39.424999,,
53.971165,44.400002,,
53.788952,48.450001,,
53.606491,50.025002,,
53.621761,50.200001,,
53.583424,49.299999,,
53.555443,48.625,,
53.436062,48.174999,,
53.348938,47.474998,,
53.285347,47.625,,
53.436852,47.650002,,
53.398987,47.25,,
53.420837,48.150002,,
53.53574,49,,
53.520641,50.174999,,
53.806499,51.575001,,
53.965649,52.599998,,
53.933361,52.825001,,
54.157196,52.099998,,
53.825771,50.299999,,
53.979713,48.450001,,
53.993114,46.299999,,
53.854454,44.25,,
53.753258,42.700001,,
53.580433,42.474998,,
53.454304,42.900002,,
53.312767,43.75,,
53.30843,45.200001,,
53.156822,46.700001,,
53.145134,49.075001,,
53.136604,51,,
53.229336,51.674999,,
53.346493,51.375,,
53.382519,50.099998,,
53.359337,49.549999,,
53.342422,49.200001,,
53.330067,49.025002,,
53.42001,49,,
53.485657,48.924999,,
53.484093,49.025002,,
53.482944,48.924999,,
53.383152,48.924999,,
53.310318,49.099998,,
53.356117,49.349998,,
53.043186,49.900002,,
53.210636,50.174999,,
53.332844,50.075001,,
53.372562,49.25,,
53.302589,48.125,,
53.399956,47.099998,,
53.372059,46.174999,,
53.005344,46.275002,,
53.232494,46.700001,,
53.398277,46.974998,,
53.420315,46.950001,,
53.485878,47.025002,,
53.484253,47.450001,,
53.532543,48.424999,,
53.41935,50.424999,,
53.336731,52.150002,,
53.375401,52.525002,,
53.552059,51.825001,,
53.483074,50.799999,,
53.432728,49.825001,,
53.445457,49,,
53.355793,48.400002,,
53.537746,48.549999,,
53.373669,50.174999,,
53.501312,53.424999,,
53.792389,57.575001,,
53.856392,58.674999,,
53.903107,54.799999,,
53.838245,49.424999,,
53.741421,45.049999,,
53.769714,43.400002,,
53.592445,43.775002,,
53.463074,44.799999,,
53.319176,45.924999,,
53.412064,46.75,,
53.380894,46.650002,,
53.407627,46.599998,,
53.328182,46.400002,,
53.270195,46.575001,,
53.326843,47.099998,,
53.318699,48.799999,,
53.312756,50.650002,,
53.506336,51.799999,,
53.647617,52.25,,
53.800213,51.875,,
53.862099,52.349998,,
53.758835,52.775002,,
53.831902,53.200001,,
53.340961,54.724998,,
53.378479,56.5,,
53.702744,56.400002,,
53.790966,54.224998,,
53.657436,49.799999,,
53.510506,45.650002,,
53.403267,43.174999,,
53.127083,43.299999,,
53.271862,44.400002,,
53.328053,45.5,,
53.319588,46.424999,,
53.461842,46.974998,,
53.417225,46.724998,,
53.483627,46.450001,,
53.433128,46,,
53.346794,45.825001,,
52.986912,45.625,,
53.021126,45.900002,,
53.046097,46.325001,,
53.06432,48.299999,,
53.226059,50.775002,,
53.245148,53,,
53.308552,53.950001,,
53.255875,54.299999,,
53.31638,53.625,,
53.607941,53.400002,,
53.622818,53.5,,
53.683151,52.950001,,
53.925102,51.724998,,
53.755341,50.200001,,
53.730396,48.724998,,
53.712193,47.375,,
53.649422,46.474998,,
53.603611,46.400002,,
53.471218,46.099998,,
53.374592,45.950001,,
53.30407,46,,
53.401039,46.224998,,
53.422329,46.5,,
53.239956,46.674999,,
53.205807,46.400002,,
53.477757,46.474998,,
53.527805,46.375,,
53.514847,46.549999,,
53.455917,46.174999,,
53.56134,46.025002,,
53.489845,46.400002,,
53.536625,47.775002,,
53.57077,50.200001,,
53.645168,52.224998,,
53.798424,53.875,,
53.712364,54.049999,,
53.748508,53.674999,,
53.725407,52.200001,,
53.80751,51.099998,,
53.471596,50.075001,,
53.572788,49.599998,,
53.448719,49.375,,
53.259216,49.025002,,
53.368305,48.375,,
53.398441,47.700001,,
53.370956,47.174999,,
53.944649,46.900002,,
53.918041,46.325001,,
53.84914,46.525002,,
53.798855,46.875,,
53.712673,46.625,,
53.699249,46.674999,,
53.541023,46.724998,,
53.425537,46.599998,,
53.341251,46.700001,,
53.279736,46.75,,
53.284317,46.474998,,
53.38662,47.075001,,
53.510769,48.900002,,
53.601376,52.5,,
53.815941,56.299999,,
53.923061,58.650002,,
53.951763,58.849998,,
54.170631,58.025002,,
54.033493,56.049999,,
54.180794,54.424999,,
54.238831,52,,
54.033787,48.700001,,
53.983101,46.224998,,
53.748184,44.474998,,
53.576733,44.25,,
53.204208,44.849998,,
53.377628,45.150002,,
53.355766,45.650002,,
53.339806,46.075001,,
53.278687,46.025002,,
53.728859,46.474998,,
53.711075,46,,
53.698086,46.099998,,
53.738091,46.099998,,
53.816765,46.150002,,
53.775223,46.299999,,
53.744907,46.224998,,
53.821743,46.099998,,
53.729374,46,,
53.760925,46.125,,
53.783951,47.400002,,
53.60284,50.974998,,
53.817009,57.125,,
54.171242,62.974998,,
54.231853,64.300003,,
54.226612,60.450001,,
54.123833,53.599998,,
54.147778,47.174999,,
54.165249,43.924999,,
54.029564,43.599998,,
53.831577,44.900002,,
53.835518,46.299999,,
53.590996,47.150002,,
53.610447,47.349998,,
53.624645,47.299999,,
53.585529,46.950001,,
53.754898,46.474998,,
53.383717,46.575001,,
53.409695,46.325001,,
53.428642,46.299999,,
53.590916,46.674999,,
53.65987,46.849998,,
53.61124,46.575001,,
53.476784,46.974998,,
53.378654,47.174999,,
53.455475,47.724998,,
53.511539,48.700001,,
53.453499,49.625,,
53.609055,50.400002,,
53.722591,51.424999,,
53.805454,51.775002,,
53.915409,52.5,,
53.896698,52.650002,,
53.635647,52.625,,
53.593563,51.724998,,
53.463886,50.400002,,
53.319763,49.474998,,
53.412495,48.974998,,
53.381207,48.799999,,
53.308899,48.700001,,
53.256126,48.599998,,
53.168129,48.424999,,
53.301823,48.275002,,
53.300446,48.099998,,
53.299431,47.75,,
53.447132,47.650002,,
53.505455,47.049999,,
53.548019,46.950001,,
53.579082,47,,
53.255398,46.924999,,
53.365517,47.174999,,
53.396404,46.799999,,
53.418949,47.424999,,
53.435406,48.525002,,
53.595852,49.349998,,
53.515034,50,,
53.555008,49.875,,
53.633659,48.875,,
53.592106,48.400002,,
53.759701,48.775002,,
53.733578,50.650002,,
53.813465,52.049999,,
54.020214,52.950001,,
54.022667,51.724998,,
53.925507,50.25,,
53.65667,49.25,,
53.509949,48.400002,,
53.501816,47.924999,,
53.396927,48.150002,,
53.419327,48.325001,,
53.33672,48.325001,,
53.474346,48.299999,,
53.426357,48,,
53.341858,47.900002,,
53.379135,47.974998,,
53.406342,47.75,,
53.475681,47.400002,,
53.526291,47.724998,,
53.612698,48.299999,,
53.725243,49.25,,
53.708435,50.599998,,
53.646683,52.224998,,
